datetime,site_id,users,throughput_mbps,sinr_db,energy_w
2025-06-18 07:00:00,Site_1,239,717.77,23.1,452.57
2025-06-18 08:00:00,Site_1,330,1037.34,19.62,601.55
2025-06-18 09:00:00,Site_1,390,1213.99,16.7,687.57
2025-06-18 10:00:00,Site_1,356,917.65,22.98,620.76
2025-06-18 11:00:00,Site_1,401,1093.13,20.77,697.14
2025-06-18 12:00:00,Site_1,433,1138.45,15.1,758.28
2025-06-18 13:00:00,Site_1,447,1011.61,18.73,774.02
2025-06-18 14:00:00,Site_1,413,929.99,16.95,725.19
2025-06-18 15:00:00,Site_1,426,1023.02,17.28,742.83
2025-06-18 16:00:00,Site_1,375,703.91,18.78,678.76
2025-06-18 17:00:00,Site_1,349,660.12,18.8,625.86
2025-06-18 18:00:00,Site_1,320,531.72,22.28,576.14
2025-06-18 19:00:00,Site_1,260,485.08,23.09,480.84
2025-06-18 20:00:00,Site_1,202,410.16,24.22,405.5
2025-06-18 21:00:00,Site_1,167,346.53,24.2,326.09
2025-06-18 22:00:00,Site_1,130,218.32,26.11,293.16
2025-06-18 23:00:00,Site_1,94,230.35,26.25,238.94
2025-06-19 00:00:00,Site_1,79,285.23,29.25,204.86
2025-06-19 01:00:00,Site_1,119,345.98,26.04,269.22
2025-06-19 02:00:00,Site_1,100,342.72,28.1,258.1
2025-06-19 03:00:00,Site_1,96,273.3,30.7,246.31
2025-06-19 04:00:00,Site_1,150,510.93,28.55,326.02
2025-06-19 05:00:00,Site_1,161,528.12,26.32,344.56
2025-06-19 06:00:00,Site_1,242,717.35,23.4,463.93
2025-06-19 07:00:00,Site_1,269,873.5,25.4,515.93
2025-06-19 08:00:00,Site_1,303,881.68,22.18,555.73
2025-06-19 09:00:00,Site_1,361,1043.21,18.87,626.92
2025-06-19 10:00:00,Site_1,348,1003.16,17.68,638.3
2025-06-19 11:00:00,Site_1,387,1055.45,19.05,684.2
2025-06-19 12:00:00,Site_1,404,938.65,19.1,700.11
2025-06-19 13:00:00,Site_1,443,1090.48,15.55,751.97
2025-06-19 14:00:00,Site_1,477,1059.87,15.74,819.46
2025-06-19 15:00:00,Site_1,471,902.08,14.97,805.33
2025-06-19 16:00:00,Site_1,403,670.94,17.62,720.24
2025-06-19 17:00:00,Site_1,362,651.54,15.6,639.54
2025-06-19 18:00:00,Site_1,261,443.04,22.53,483.13
2025-06-19 19:00:00,Site_1,246,455.46,24.84,477.96
2025-06-19 20:00:00,Site_1,193,343.71,24.3,398.75
2025-06-19 21:00:00,Site_1,154,188.33,26.69,332.69
2025-06-19 22:00:00,Site_1,128,251.9,26.39,298.76
2025-06-19 23:00:00,Site_1,92,194.99,29.32,237.62
2025-06-20 00:00:00,Site_1,36,128.02,30.42,156.34
2025-06-20 01:00:00,Site_1,98,220.86,27.16,258.65
2025-06-20 02:00:00,Site_1,59,268.87,31.93,194.75
2025-06-20 03:00:00,Site_1,110,214.75,29.54,263.31
2025-06-20 04:00:00,Site_1,184,650.21,24.65,389.52
2025-06-20 05:00:00,Site_1,147,453.43,27.6,296.85
2025-06-20 06:00:00,Site_1,150,531.58,27.56,345.52
2025-06-20 07:00:00,Site_1,252,805.18,24.14,460.94
2025-06-20 08:00:00,Site_1,334,1105.85,17.77,594.73
2025-06-20 09:00:00,Site_1,398,1168.76,19.58,696.59
2025-06-20 10:00:00,Site_1,356,948.68,18.69,632.54
2025-06-20 11:00:00,Site_1,428,1232.77,16.48,752.06
2025-06-20 12:00:00,Site_1,422,1048.19,21.19,722.42
2025-06-20 13:00:00,Site_1,437,1026.62,17.16,758.11
2025-06-20 14:00:00,Site_1,499,1146.94,13.96,842.72
2025-06-20 15:00:00,Site_1,378,695.98,15.46,669.95
2025-06-20 16:00:00,Site_1,393,779.99,20.33,688.85
2025-06-20 17:00:00,Site_1,361,623.02,17.35,642.43
2025-06-20 18:00:00,Site_1,333,591.47,18.84,594.0
2025-06-20 19:00:00,Site_1,262,482.19,22.33,487.9
2025-06-20 20:00:00,Site_1,221,328.51,26.39,434.37
2025-06-20 21:00:00,Site_1,160,274.07,27.56,349.44
2025-06-20 22:00:00,Site_1,139,379.91,26.9,302.52
2025-06-20 23:00:00,Site_1,95,273.46,29.14,233.81
2025-06-21 00:00:00,Site_1,181,448.74,24.76,377.63
2025-06-21 01:00:00,Site_1,150,416.76,26.96,324.67
2025-06-21 02:00:00,Site_1,175,481.1,25.99,370.8
2025-06-21 03:00:00,Site_1,183,629.48,27.05,365.44
2025-06-21 04:00:00,Site_1,240,733.47,25.05,442.21
2025-06-21 05:00:00,Site_1,248,801.6,24.06,466.67
2025-06-21 06:00:00,Site_1,249,865.56,22.74,465.84
2025-06-21 07:00:00,Site_1,371,1131.71,20.13,655.71
2025-06-21 08:00:00,Site_1,363,1221.08,19.16,638.13
2025-06-21 09:00:00,Site_1,413,1145.1,15.92,726.91
2025-06-21 10:00:00,Site_1,452,1385.98,15.58,775.12
2025-06-21 11:00:00,Site_1,530,1398.66,13.58,896.5
2025-06-21 12:00:00,Site_1,460,1135.44,17.27,791.58
2025-06-21 13:00:00,Site_1,598,1273.26,10.79,998.95
2025-06-21 14:00:00,Site_1,540,1133.71,11.29,909.76
2025-06-21 15:00:00,Site_1,501,942.13,14.55,856.61
2025-06-21 16:00:00,Site_1,465,844.15,15.9,789.54
2025-06-21 17:00:00,Site_1,437,788.78,16.98,769.49
2025-06-21 18:00:00,Site_1,399,775.67,19.41,696.13
2025-06-21 19:00:00,Site_1,356,661.75,21.07,620.88
2025-06-21 20:00:00,Site_1,307,599.85,20.36,562.38
2025-06-21 21:00:00,Site_1,252,439.54,22.26,469.49
2025-06-21 22:00:00,Site_1,207,392.2,23.19,417.15
2025-06-21 23:00:00,Site_1,180,525.31,26.75,392.1
2025-06-22 00:00:00,Site_1,161,358.39,28.54,333.63
2025-06-22 01:00:00,Site_1,188,603.43,24.95,385.32
2025-06-22 02:00:00,Site_1,180,498.42,25.34,352.44
2025-06-22 03:00:00,Site_1,110,329.58,30.35,269.54
2025-06-22 04:00:00,Site_1,229,775.55,24.74,434.64
2025-06-22 05:00:00,Site_1,254,883.06,23.76,474.75
2025-06-22 06:00:00,Site_1,292,927.75,19.99,526.99
2025-06-22 07:00:00,Site_1,330,1024.83,21.47,602.32
2025-06-22 08:00:00,Site_1,414,1282.62,16.12,731.07
2025-06-22 09:00:00,Site_1,453,1377.0,14.44,779.73
2025-06-22 10:00:00,Site_1,447,1327.43,15.83,761.86
2025-06-22 11:00:00,Site_1,506,1356.93,13.41,874.9
2025-06-22 12:00:00,Site_1,489,1259.63,14.55,826.0
2025-06-22 13:00:00,Site_1,485,1222.93,12.86,805.88
2025-06-22 14:00:00,Site_1,498,1093.58,16.01,851.58
2025-06-22 15:00:00,Site_1,517,1055.3,15.6,864.45
2025-06-22 16:00:00,Site_1,491,838.71,11.89,846.39
2025-06-22 17:00:00,Site_1,442,648.3,18.0,759.19
2025-06-22 18:00:00,Site_1,404,750.5,16.64,712.04
2025-06-22 19:00:00,Site_1,352,636.31,20.97,642.02
2025-06-22 20:00:00,Site_1,277,493.69,22.2,503.41
2025-06-22 21:00:00,Site_1,260,535.92,22.94,484.34
2025-06-22 22:00:00,Site_1,232,495.18,23.6,447.24
2025-06-22 23:00:00,Site_1,202,536.07,26.75,418.38
2025-06-23 00:00:00,Site_1,115,292.67,26.12,265.92
2025-06-23 01:00:00,Site_1,97,215.26,29.52,239.55
2025-06-23 02:00:00,Site_1,94,327.31,30.36,245.78
2025-06-23 03:00:00,Site_1,130,376.32,28.52,289.23
2025-06-23 04:00:00,Site_1,132,441.61,30.87,299.53
2025-06-23 05:00:00,Site_1,147,438.25,26.06,304.98
2025-06-23 06:00:00,Site_1,209,629.81,26.12,435.64
2025-06-23 07:00:00,Site_1,241,770.5,23.41,448.02
2025-06-23 08:00:00,Site_1,289,898.47,23.74,530.28
2025-06-23 09:00:00,Site_1,346,1065.05,19.88,618.68
2025-06-23 10:00:00,Site_1,367,1029.83,18.57,669.63
2025-06-23 11:00:00,Site_1,408,983.74,19.68,698.75
2025-06-23 12:00:00,Site_1,386,939.03,17.75,698.84
2025-06-23 13:00:00,Site_1,445,1079.51,14.31,775.07
2025-06-23 14:00:00,Site_1,433,913.11,16.07,753.67
2025-06-23 15:00:00,Site_1,395,777.2,19.1,682.65
2025-06-23 16:00:00,Site_1,403,822.38,19.98,710.21
2025-06-23 17:00:00,Site_1,373,637.58,19.11,652.27
2025-06-23 18:00:00,Site_1,266,386.23,24.67,511.67
2025-06-23 19:00:00,Site_1,240,428.09,21.56,450.29
2025-06-23 20:00:00,Site_1,194,338.34,24.55,389.87
2025-06-23 21:00:00,Site_1,146,234.76,26.46,313.45
2025-06-23 22:00:00,Site_1,153,318.43,26.47,319.62
2025-06-23 23:00:00,Site_1,99,259.05,28.66,255.91
2025-06-24 00:00:00,Site_1,79,196.94,30.27,223.85
2025-06-24 01:00:00,Site_1,30,98.85,30.28,157.09
2025-06-24 02:00:00,Site_1,102,399.5,28.64,235.2
2025-06-24 03:00:00,Site_1,73,198.06,29.38,220.14
2025-06-24 04:00:00,Site_1,134,432.93,25.92,326.05
2025-06-24 05:00:00,Site_1,176,528.45,25.67,359.48
2025-06-24 06:00:00,Site_1,247,739.62,23.14,489.45
2025-06-24 07:00:00,Site_1,227,685.89,23.81,437.87
2025-06-24 08:00:00,Site_1,231,688.81,23.96,432.78
2025-06-24 09:00:00,Site_1,354,1081.79,19.72,627.94
2025-06-24 10:00:00,Site_1,432,1372.14,16.23,758.48
2025-06-24 11:00:00,Site_1,446,1152.84,18.3,760.62
2025-06-24 12:00:00,Site_1,439,1072.5,14.88,752.5
2025-06-24 13:00:00,Site_1,427,986.35,15.97,746.44
2025-06-24 14:00:00,Site_1,454,999.85,20.28,781.03
2025-06-24 15:00:00,Site_1,391,799.78,16.76,692.35
2025-06-24 16:00:00,Site_1,399,832.66,16.0,700.88
2025-06-24 17:00:00,Site_1,362,514.65,20.43,647.8
2025-06-24 18:00:00,Site_1,333,456.18,17.23,595.18
2025-06-24 19:00:00,Site_1,328,568.47,20.17,594.32
2025-06-24 20:00:00,Site_1,223,488.15,27.41,425.23
2025-06-24 21:00:00,Site_1,157,220.85,24.19,348.38
2025-06-24 22:00:00,Site_1,132,103.34,24.41,291.66
2025-06-24 23:00:00,Site_1,59,171.08,27.69,199.79
2025-06-25 00:00:00,Site_1,68,184.62,30.97,199.66
2025-06-25 01:00:00,Site_1,69,119.59,31.27,205.52
2025-06-25 02:00:00,Site_1,73,148.92,28.68,204.55
2025-06-25 03:00:00,Site_1,107,262.28,29.28,250.34
2025-06-25 04:00:00,Site_1,112,354.53,30.17,250.55
2025-06-25 05:00:00,Site_1,198,591.3,27.75,386.45
2025-06-25 06:00:00,Site_1,213,711.24,24.18,416.26
2025-06-25 07:00:00,Site_1,259,651.34,19.48,490.62
2025-06-25 08:00:00,Site_1,298,874.24,20.34,557.1
2025-06-25 09:00:00,Site_1,353,989.66,19.0,625.04
2025-06-25 10:00:00,Site_1,407,1144.57,17.37,701.68
2025-06-25 11:00:00,Site_1,394,1024.1,17.93,676.57
2025-06-25 12:00:00,Site_1,417,1090.37,19.08,730.3
2025-06-25 13:00:00,Site_1,432,890.17,18.79,761.83
2025-06-25 14:00:00,Site_1,400,862.73,17.74,712.66
2025-06-25 15:00:00,Site_1,395,825.49,19.82,699.6
2025-06-25 16:00:00,Site_1,375,821.57,19.41,668.89
2025-06-25 17:00:00,Site_1,371,647.74,19.11,673.48
2025-06-25 18:00:00,Site_1,313,582.87,22.4,572.82
2025-06-25 19:00:00,Site_1,264,373.27,22.87,502.46
2025-06-25 20:00:00,Site_1,234,299.63,26.9,447.79
2025-06-25 21:00:00,Site_1,166,383.52,24.03,335.38
2025-06-25 22:00:00,Site_1,142,304.97,26.26,306.16
2025-06-25 23:00:00,Site_1,101,304.91,28.28,251.41
2025-06-26 00:00:00,Site_1,92,147.6,29.44,238.61
2025-06-26 01:00:00,Site_1,65,205.47,31.63,216.76
2025-06-26 02:00:00,Site_1,30,197.63,30.91,145.81
2025-06-26 03:00:00,Site_1,100,324.68,26.37,261.79
2025-06-26 04:00:00,Site_1,168,538.44,27.38,347.65
2025-06-26 05:00:00,Site_1,193,613.51,26.38,386.38
2025-06-26 06:00:00,Site_1,237,664.15,20.79,442.21
2025-06-26 07:00:00,Site_1,290,1002.42,21.84,527.58
2025-06-26 08:00:00,Site_1,308,920.06,18.83,567.27
2025-06-26 09:00:00,Site_1,354,1090.49,18.61,631.08
2025-06-26 10:00:00,Site_1,371,963.57,17.66,665.93
2025-06-26 11:00:00,Site_1,407,1020.47,18.97,712.31
2025-06-26 12:00:00,Site_1,449,1208.61,16.46,769.98
2025-06-26 13:00:00,Site_1,470,1069.01,13.62,826.48
2025-06-26 14:00:00,Site_1,430,1011.7,18.27,744.06
2025-06-26 15:00:00,Site_1,404,805.34,15.71,717.63
2025-06-26 16:00:00,Site_1,387,622.38,18.95,676.49
2025-06-26 17:00:00,Site_1,365,719.23,18.0,654.6
2025-06-26 18:00:00,Site_1,270,450.61,22.0,514.28
2025-06-26 19:00:00,Site_1,202,410.34,25.69,405.08
2025-06-26 20:00:00,Site_1,199,378.38,25.82,374.96
2025-06-26 21:00:00,Site_1,139,186.11,29.14,308.68
2025-06-26 22:00:00,Site_1,120,267.86,27.68,292.3
2025-06-26 23:00:00,Site_1,100,363.66,28.96,255.27
2025-06-27 00:00:00,Site_1,74,214.58,28.75,215.46
2025-06-27 01:00:00,Site_1,116,307.57,28.21,256.78
2025-06-27 02:00:00,Site_1,94,332.42,29.37,233.8
2025-06-27 03:00:00,Site_1,111,345.08,27.97,270.61
2025-06-27 04:00:00,Site_1,148,472.29,24.11,326.1
2025-06-27 05:00:00,Site_1,141,382.34,27.56,323.65
2025-06-27 06:00:00,Site_1,239,778.83,24.18,457.05
2025-06-27 07:00:00,Site_1,258,881.57,21.95,491.06
2025-06-27 08:00:00,Site_1,323,953.14,18.77,584.66
2025-06-27 09:00:00,Site_1,323,1052.85,22.91,574.63
2025-06-27 10:00:00,Site_1,348,986.3,20.56,599.44
2025-06-27 11:00:00,Site_1,436,1115.73,16.4,758.31
2025-06-27 12:00:00,Site_1,443,1167.36,14.79,766.24
2025-06-27 13:00:00,Site_1,417,949.74,16.17,719.32
2025-06-27 14:00:00,Site_1,412,931.37,19.53,701.81
2025-06-27 15:00:00,Site_1,444,872.73,16.67,772.3
2025-06-27 16:00:00,Site_1,357,672.49,18.68,632.84
2025-06-27 17:00:00,Site_1,391,742.74,19.08,692.07
2025-06-27 18:00:00,Site_1,284,528.65,20.84,544.64
2025-06-27 19:00:00,Site_1,275,381.83,24.63,491.09
2025-06-27 20:00:00,Site_1,205,320.95,26.85,400.5
2025-06-27 21:00:00,Site_1,185,426.69,24.83,375.41
2025-06-27 22:00:00,Site_1,119,247.92,26.89,293.05
2025-06-27 23:00:00,Site_1,100,200.46,24.57,233.64
2025-06-28 00:00:00,Site_1,167,335.99,23.93,369.86
2025-06-28 01:00:00,Site_1,134,294.49,25.3,302.36
2025-06-28 02:00:00,Site_1,184,403.09,25.76,375.04
2025-06-28 03:00:00,Site_1,171,506.06,25.53,354.52
2025-06-28 04:00:00,Site_1,207,607.08,22.74,406.14
2025-06-28 05:00:00,Site_1,225,656.64,23.7,447.98
2025-06-28 06:00:00,Site_1,229,728.71,24.74,432.81
2025-06-28 07:00:00,Site_1,335,1085.85,21.07,605.95
2025-06-28 08:00:00,Site_1,446,1510.97,13.54,765.16
2025-06-28 09:00:00,Site_1,449,1254.03,16.09,765.88
2025-06-28 10:00:00,Site_1,466,1397.66,13.61,824.86
2025-06-28 11:00:00,Site_1,489,1369.48,16.24,837.69
2025-06-28 12:00:00,Site_1,514,1238.25,15.19,877.13
2025-06-28 13:00:00,Site_1,533,1248.13,12.0,910.88
2025-06-28 14:00:00,Site_1,484,1013.14,13.91,811.79
2025-06-28 15:00:00,Site_1,523,1059.77,13.0,902.02
2025-06-28 16:00:00,Site_1,485,1009.03,11.65,802.41
2025-06-28 17:00:00,Site_1,447,851.6,16.86,762.81
2025-06-28 18:00:00,Site_1,397,745.12,17.7,690.91
2025-06-28 19:00:00,Site_1,340,594.29,21.56,615.82
2025-06-28 20:00:00,Site_1,310,498.03,19.5,567.19
2025-06-28 21:00:00,Site_1,264,516.82,21.83,494.33
2025-06-28 22:00:00,Site_1,203,508.85,22.64,404.38
2025-06-28 23:00:00,Site_1,169,300.25,24.58,343.72
2025-06-29 00:00:00,Site_1,168,356.69,24.35,337.03
2025-06-29 01:00:00,Site_1,198,538.45,26.56,404.27
2025-06-29 02:00:00,Site_1,135,325.67,26.23,309.44
2025-06-29 03:00:00,Site_1,147,392.71,27.04,336.34
2025-06-29 04:00:00,Site_1,216,645.53,23.87,416.1
2025-06-29 05:00:00,Site_1,251,715.28,21.31,483.43
2025-06-29 06:00:00,Site_1,297,891.95,21.35,542.66
2025-06-29 07:00:00,Site_1,346,1141.15,20.79,630.9
2025-06-29 08:00:00,Site_1,381,1105.03,16.85,681.72
2025-06-29 09:00:00,Site_1,467,1302.78,16.87,802.61
2025-06-29 10:00:00,Site_1,427,1179.15,15.78,737.1
2025-06-29 11:00:00,Site_1,475,1317.47,14.65,822.11
2025-06-29 12:00:00,Site_1,511,1265.68,14.91,872.97
2025-06-29 13:00:00,Site_1,478,1080.52,14.27,810.16
2025-06-29 14:00:00,Site_1,509,1097.01,14.24,850.22
2025-06-29 15:00:00,Site_1,537,971.96,12.73,902.61
2025-06-29 16:00:00,Site_1,467,914.08,15.85,815.65
2025-06-29 17:00:00,Site_1,435,816.38,13.2,763.96
2025-06-29 18:00:00,Site_1,355,614.44,16.83,621.38
2025-06-29 19:00:00,Site_1,324,651.28,21.58,574.32
2025-06-29 20:00:00,Site_1,284,470.18,23.62,538.75
2025-06-29 21:00:00,Site_1,242,552.89,22.16,451.64
2025-06-29 22:00:00,Site_1,244,533.87,23.09,471.09
2025-06-29 23:00:00,Site_1,198,438.93,25.51,390.84
2025-04-01 00:00:00,Site_2,176,405.93,27.42,373.7
2025-04-01 01:00:00,Site_2,110,325.68,29.68,286.47
2025-04-01 02:00:00,Site_2,164,484.81,24.8,371.93
2025-04-01 03:00:00,Site_2,158,475.84,28.79,363.3
2025-04-01 04:00:00,Site_2,189,642.91,23.13,402.91
2025-04-01 05:00:00,Site_2,170,500.29,25.03,372.59
2025-04-01 06:00:00,Site_2,208,631.09,25.31,436.52
2025-04-01 07:00:00,Site_2,304,964.83,19.93,578.67
2025-04-01 08:00:00,Site_2,362,1086.04,19.57,660.41
2025-04-01 09:00:00,Site_2,371,1141.62,19.19,660.88
2025-04-01 10:00:00,Site_2,410,1125.71,17.17,730.32
2025-04-01 11:00:00,Site_2,479,1297.86,16.27,827.03
2025-04-01 12:00:00,Site_2,497,1236.49,14.03,858.83
2025-04-01 13:00:00,Site_2,486,1139.85,15.13,849.33
2025-04-01 14:00:00,Site_2,503,1053.87,15.91,878.09
2025-04-01 15:00:00,Site_2,436,853.85,17.72,791.8
2025-04-01 16:00:00,Site_2,428,816.3,18.01,756.63
2025-04-01 17:00:00,Site_2,441,816.44,14.65,789.25
2025-04-01 18:00:00,Site_2,358,644.15,20.11,660.06
2025-04-01 19:00:00,Site_2,313,673.19,19.61,602.46
2025-04-01 20:00:00,Site_2,321,548.46,18.71,607.26
2025-04-01 21:00:00,Site_2,185,367.08,25.33,387.42
2025-04-01 22:00:00,Site_2,202,339.88,23.5,405.77
2025-04-01 23:00:00,Site_2,195,474.5,26.33,415.61
2025-04-02 00:00:00,Site_2,128,253.09,28.7,306.72
2025-04-02 01:00:00,Site_2,151,388.16,23.82,336.7
2025-04-02 02:00:00,Site_2,111,294.03,26.84,273.82
2025-04-02 03:00:00,Site_2,136,424.17,24.99,325.61
2025-04-02 04:00:00,Site_2,192,563.23,24.52,423.08
2025-04-02 05:00:00,Site_2,239,723.38,24.23,474.41
2025-04-02 06:00:00,Site_2,291,1017.35,21.35,562.4
2025-04-02 07:00:00,Site_2,349,1125.55,18.74,642.48
2025-04-02 08:00:00,Site_2,354,1065.94,21.4,638.11
2025-04-02 09:00:00,Site_2,429,1269.79,13.36,770.85
2025-04-02 10:00:00,Site_2,428,1318.52,18.66,751.05
2025-04-02 11:00:00,Site_2,488,1294.3,13.9,852.22
2025-04-02 12:00:00,Site_2,489,1181.14,14.54,850.08
2025-04-02 13:00:00,Site_2,501,1120.63,13.47,880.43
2025-04-02 14:00:00,Site_2,494,1029.15,16.81,850.42
2025-04-02 15:00:00,Site_2,425,816.47,15.06,761.41
2025-04-02 16:00:00,Site_2,409,697.78,17.49,725.1
2025-04-02 17:00:00,Site_2,402,665.74,18.54,717.89
2025-04-02 18:00:00,Site_2,314,515.44,18.43,554.65
2025-04-02 19:00:00,Site_2,330,637.37,18.94,635.92
2025-04-02 20:00:00,Site_2,285,516.85,21.71,553.01
2025-04-02 21:00:00,Site_2,228,444.72,22.61,454.33
2025-04-02 22:00:00,Site_2,154,407.31,25.32,339.75
2025-04-02 23:00:00,Site_2,188,513.64,24.83,397.04
2025-04-03 00:00:00,Site_2,187,450.57,26.38,407.67
2025-04-03 01:00:00,Site_2,133,318.74,26.81,300.58
2025-04-03 02:00:00,Site_2,148,369.93,28.39,340.58
2025-04-03 03:00:00,Site_2,159,517.77,24.89,376.21
2025-04-03 04:00:00,Site_2,195,593.43,23.24,401.16
2025-04-03 05:00:00,Site_2,217,666.03,27.2,446.3
2025-04-03 06:00:00,Site_2,262,789.58,21.72,535.03
2025-04-03 07:00:00,Site_2,332,1008.3,18.27,624.32
2025-04-03 08:00:00,Site_2,415,1308.28,14.71,743.76
2025-04-03 09:00:00,Site_2,364,1011.24,20.69,671.07
2025-04-03 10:00:00,Site_2,434,1296.59,16.09,766.99
2025-04-03 11:00:00,Site_2,436,1136.96,16.13,787.0
2025-04-03 12:00:00,Site_2,523,1298.52,13.24,900.51
2025-04-03 13:00:00,Site_2,475,1021.22,16.67,812.91
2025-04-03 14:00:00,Site_2,447,960.31,15.87,786.59
2025-04-03 15:00:00,Site_2,481,944.72,18.48,831.83
2025-04-03 16:00:00,Site_2,480,906.01,15.19,837.19
2025-04-03 17:00:00,Site_2,416,847.02,18.83,741.41
2025-04-03 18:00:00,Site_2,361,660.46,20.41,673.47
2025-04-03 19:00:00,Site_2,320,535.95,20.6,606.95
2025-04-03 20:00:00,Site_2,298,521.67,20.57,569.63
2025-04-03 21:00:00,Site_2,198,432.7,25.49,416.97
2025-04-03 22:00:00,Site_2,179,462.77,26.43,377.91
2025-04-03 23:00:00,Site_2,142,346.19,26.1,311.19
2025-04-04 00:00:00,Site_2,106,306.32,28.49,280.13
2025-04-04 01:00:00,Site_2,121,361.01,29.56,309.45
2025-04-04 02:00:00,Site_2,163,549.69,29.38,363.42
2025-04-04 03:00:00,Site_2,168,386.18,27.34,366.65
2025-04-04 04:00:00,Site_2,198,655.06,27.79,421.65
2025-04-04 05:00:00,Site_2,223,767.31,23.17,453.67
2025-04-04 06:00:00,Site_2,276,802.88,23.28,550.86
2025-04-04 07:00:00,Site_2,289,864.77,23.78,565.83
2025-04-04 08:00:00,Site_2,348,1029.92,18.32,651.6
2025-04-04 09:00:00,Site_2,404,1166.24,16.94,733.58
2025-04-04 10:00:00,Site_2,444,1236.5,18.84,773.1
2025-04-04 11:00:00,Site_2,473,1282.75,13.77,836.13
2025-04-04 12:00:00,Site_2,480,1251.94,12.97,843.76
2025-04-04 13:00:00,Site_2,480,1177.92,17.27,846.06
2025-04-04 14:00:00,Site_2,562,1158.03,13.89,967.93
2025-04-04 15:00:00,Site_2,488,927.77,15.35,856.53
2025-04-04 16:00:00,Site_2,447,925.47,16.09,817.51
2025-04-04 17:00:00,Site_2,394,757.4,17.36,710.24
2025-04-04 18:00:00,Site_2,345,625.97,20.19,646.86
2025-04-04 19:00:00,Site_2,306,586.5,23.51,574.29
2025-04-04 20:00:00,Site_2,270,509.53,22.81,532.91
2025-04-04 21:00:00,Site_2,172,376.34,29.15,387.39
2025-04-04 22:00:00,Site_2,143,287.29,25.58,338.14
2025-04-04 23:00:00,Site_2,138,336.13,27.11,343.69
2025-04-05 00:00:00,Site_2,221,461.87,23.61,442.66
2025-04-05 01:00:00,Site_2,204,505.69,23.15,421.13
2025-04-05 02:00:00,Site_2,253,680.43,22.83,501.62
2025-04-05 03:00:00,Site_2,197,567.55,25.64,424.31
2025-04-05 04:00:00,Site_2,243,699.22,24.19,486.29
2025-04-05 05:00:00,Site_2,338,1041.53,23.3,639.86
2025-04-05 06:00:00,Site_2,346,1016.34,20.44,632.38
2025-04-05 07:00:00,Site_2,412,1341.5,19.14,726.59
2025-04-05 08:00:00,Site_2,487,1507.78,14.85,853.58
2025-04-05 09:00:00,Site_2,462,1281.37,18.12,812.23
2025-04-05 10:00:00,Site_2,514,1414.81,17.34,896.43
2025-04-05 11:00:00,Site_2,539,1465.35,13.67,928.23
2025-04-05 12:00:00,Site_2,515,1254.92,12.21,889.1
2025-04-05 13:00:00,Site_2,562,1261.36,11.23,962.25
2025-04-05 14:00:00,Site_2,585,1253.27,11.7,997.79
2025-04-05 15:00:00,Site_2,559,1141.42,12.86,955.45
2025-04-05 16:00:00,Site_2,532,921.31,14.18,915.97
2025-04-05 17:00:00,Site_2,470,890.22,15.98,820.96
2025-04-05 18:00:00,Site_2,420,707.98,17.11,758.57
2025-04-05 19:00:00,Site_2,421,766.77,16.13,753.44
2025-04-05 20:00:00,Site_2,330,622.82,20.9,637.57
2025-04-05 21:00:00,Site_2,307,583.92,23.92,582.11
2025-04-05 22:00:00,Site_2,266,510.48,24.09,513.49
2025-04-05 23:00:00,Site_2,270,608.94,23.25,551.71
2025-04-06 00:00:00,Site_2,240,697.52,25.05,484.14
2025-04-06 01:00:00,Site_2,177,392.87,25.18,395.4
2025-04-06 02:00:00,Site_2,186,631.64,24.62,404.92
2025-04-06 03:00:00,Site_2,248,727.17,22.12,498.23
2025-04-06 04:00:00,Site_2,261,812.85,22.56,516.86
2025-04-06 05:00:00,Site_2,288,849.53,21.13,540.98
2025-04-06 06:00:00,Site_2,368,1131.32,20.79,675.68
2025-04-06 07:00:00,Site_2,394,1221.23,17.33,697.75
2025-04-06 08:00:00,Site_2,437,1294.68,15.3,773.76
2025-04-06 09:00:00,Site_2,499,1481.96,17.23,861.24
2025-04-06 10:00:00,Site_2,507,1420.53,13.35,884.07
2025-04-06 11:00:00,Site_2,585,1679.53,11.49,1000.84
2025-04-06 12:00:00,Site_2,544,1290.04,13.38,940.81
2025-04-06 13:00:00,Site_2,586,1364.99,9.51,1001.87
2025-04-06 14:00:00,Site_2,599,1302.72,12.63,1012.43
2025-04-06 15:00:00,Site_2,511,960.35,14.79,883.89
2025-04-06 16:00:00,Site_2,508,1003.25,16.32,891.2
2025-04-06 17:00:00,Site_2,508,902.62,12.98,892.68
2025-04-06 18:00:00,Site_2,465,687.46,15.66,806.03
2025-04-06 19:00:00,Site_2,385,741.77,18.42,682.19
2025-04-06 20:00:00,Site_2,325,548.46,20.86,600.23
2025-04-06 21:00:00,Site_2,323,584.76,18.37,614.95
2025-04-06 22:00:00,Site_2,292,669.07,21.86,570.15
2025-04-06 23:00:00,Site_2,204,452.21,22.62,416.75
2025-04-07 00:00:00,Site_2,106,320.07,28.78,282.07
2025-04-07 01:00:00,Site_2,135,434.57,24.03,340.84
2025-04-07 02:00:00,Site_2,151,391.65,23.91,350.65
2025-04-07 03:00:00,Site_2,146,484.86,28.08,353.22
2025-04-07 04:00:00,Site_2,199,572.81,24.14,428.49
2025-04-07 05:00:00,Site_2,202,775.57,23.36,413.9
2025-04-07 06:00:00,Site_2,210,630.42,26.44,433.1
